"","x"
"11815",1.59
"11816",1.53
"11817",1.63
"11818",1.6
"11819",1.49
"11820",1.5
"11821",1.49
"11822",1.4
"11823",1.51
"11824",1.58
"11825",1.48
"11826",1.36
"11827",1.53
"11828",1.42
"11829",1.42
"11830",1.46
"11831",1.46
"11832",1.45
"11833",1.16
"11834",1.39
"11835",1.26
"11836",1.29
"11837",1.61
"11838",1.36
"11839",1.23
"11840",1.59
"11841",1.69
"11842",1.66
"11843",1.61
"11844",1.65
"11845",1.73
"11846",1.83
"11847",1.83
"11848",1.54
"11849",1.75
"11850",1.67
"11851",1.77
"11852",1.81
"11853",1.86
"11854",1.56
"11855",1.81
"11856",1.71
"11857",1.59
"11858",1.57
"11859",1.71
"11860",1.74
"11861",1.53
"11862",1.6
"11863",1.49
"11864",1.47
"11865",1.24
"11866",1.27
"11867",1.58
"11868",1.5
"11869",1.69
"11870",1.54
"11871",1.43
"11872",1.41
"11873",1.37
"11874",1.4
"11875",1.48
"11876",1.58
"11877",1.4
"11878",1.34
"11879",1.52
"11880",1.33
"11881",1.39
"11882",1.4
"11883",1.81
"11884",1.92
"11885",1.8
"11886",2.08
"11887",1.97
"11888",1.92
"11889",1.98
"11890",1.92
"11891",2
"11892",2.02
"11893",2.05
"11894",2.01
"11895",1.76
"11896",2.19
"11897",1.99
"11898",1.78
"11899",1.69
"11900",1.61
"11901",1.66
"11902",1.86
"11903",1.9
"11904",1.84
"11905",1.74
"11906",1.96
"11907",1.58
"11908",1.58
"11909",1.66
"11910",1.55
"11911",1.48
"11912",1.39
"11913",1.38
"11914",1.42
"11915",1.43
"11916",1.51
"11917",1.92
"11918",1.6
"11919",1.66
"11920",1.8
"11921",1.77
"11922",1.84
"11923",1.82
"11924",1.59
"11925",1.64
"11926",1.71
"11927",1.7
"11928",1.66
"11929",1.77
"11930",1.63
"11931",1.71
"11932",1.69
"11933",1.64
"11934",1.93
"11935",1.86
"11936",1.9
"11937",1.97
"11938",1.97
"11939",1.93
"11940",2
"11941",1.93
"11942",1.96
"11943",1.86
"11944",1.75
"11945",1.75
"11946",1.73
"11947",1.68
"11948",1.69
"11949",1.68
"11950",1.73
"11951",1.66
"11952",1.67
"11953",1.72
"11954",1.67
"11955",1.43
"11956",1.42
"11957",1.57
"11958",1.58
"11959",1.43
"11960",1.53
"11961",1.45
"11962",1.43
"11963",1.47
"11964",1.49
"11965",1.55
"11966",1.59
"11967",1.83
"11968",1.78
"11969",1.77
"11970",1.82
"11971",1.62
"11972",1.56
"11973",1.65
"11974",1.76
"11975",1.79
"11976",1.92
"11977",1.79
"11978",1.79
"11979",1.81
"11980",1.81
"11981",1.79
"11982",1.83
"11983",1.67
"11984",1.83
"11985",1.75
"11986",1.76
"11987",1.19
"11988",1.06
"11989",1.22
"11990",1.41
"11991",1.56
"11992",1.63
"11993",1.64
"11994",2.25
"11995",1.25
"11996",1.15
"11997",1.07
"11998",2.29
"11999",2.02
"12000",1.91
"12001",1.43
"12002",1.38
"12003",1.14
"12004",1.62
"12005",1.58
"12006",1.06
"12007",1.62
"12008",1.91
"12009",1.21
"12010",1.13
"12011",0.85
"12012",0.92
"12013",0.81
"12014",0.97
"12015",1.04
"12016",1.35
"12017",1.27
"12018",1.29
"12019",1.42
"12020",1.25
"12021",1.38
"12022",1.36
"12023",1.5
"12024",1.51
"12025",1.48
"12026",1.44
"12027",1.52
"12028",1.66
"12029",1.78
"12030",1.74
"12031",1.59
"12032",1.72
"12033",1.71
"12034",1.65
"12035",1.84
"12036",1.66
"12037",1.48
"12038",1.83
"12039",1.86
"12040",1.97
"12041",2.15
"12042",2.17
"12043",2.03
"12044",2.2
"12045",2.28
"12046",1.85
"12047",1.81
"12048",1.95
"12049",1.87
"12050",2.15
"12051",2.06
"12052",2.06
"12053",2.14
"12054",2.03
"12055",2.05
"12056",1.77
"12057",1.76
"12058",1.87
"12059",2.02
"12060",2.08
"12061",1.98
"12062",1.96
"12063",1.99
"12064",1.89
"12065",1.75
"12066",1.73
"12067",1.75
"12068",1.7
"12069",1.87
"12070",1.7
"12071",1.52
"12072",1.77
"12073",1.65
"12074",1.49
"12075",1.73
"12076",1.71
"12077",1.65
"12078",1.61
"12079",1.54
"12080",1.41
"12081",1.62
"12082",1.54
"12083",1.82
"12084",1.66
"12085",1.47
"12086",1.58
"12087",1.59
"12088",1.37
"12089",1.56
"12090",0.77
"12091",1.14
"12092",1.52
"12093",1.48
"12094",1.38
"12095",1.46
"12096",1.92
"12097",2
"12098",1.87
"12099",1.76
"12100",1.33
"12101",1.5
"12102",1.33
"12103",1.39
"12104",1.76
"12105",1.29
"12106",1.47
"12107",2.24
"12108",1.64
"12109",1.87
"12110",1.26
"12111",1.42
"12112",1.92
"12113",1.54
"12114",1.34
"12115",1.2
"12116",1.26
"12117",1.05
"12118",1.59
"12119",1.65
"12120",1.38
"12121",1.43
"12122",1.55
"12123",1.11
"12124",0.92
"12125",1.46
"12126",1.56
"12127",1
"12128",1.08
"12129",1.41
"12130",0.82
"12131",0.95
"12132",1.15
"12133",1.84
"12134",1.67
"12135",0.87
"12136",0.84
"12137",1.24
"12138",1.77
"12139",1.37
"12140",1.04
"12141",1.28
"12142",1.98
"12143",2
"12144",1.88
"12145",2
"12146",1.94
"12147",1.8
"12148",1.59
"12149",1.72
"12150",1.49
"12151",1.32
"12152",1.43
"12153",1.57
"12154",1.63
"12155",1.72
"12156",1.86
"12157",1.84
"12158",1.73
"12159",1.36
"12160",1.28
"12161",1.23
"12162",1.31
"12163",1.14
"12164",1.49
"12165",1.77
"12166",1.59
"12167",1.61
"12168",1.6
"12169",1.53
"12170",1.37
"12171",1.49
"12172",1.59
"12173",1.57
"12174",1.58
"12175",1.58
"12176",1.79
"12177",1.73
"12178",1.59
"12179",1.68
"12180",1.73
"12181",1.59
"12182",1.59
"12183",1.59
"12184",1.7
"12185",1.64
"12186",1.52
"12187",1.59
"12188",1.62
"12189",1.52
"12190",1.46
"12191",1.13
"12192",1.32
"12193",1.26
"12194",1.51
"12195",1.52
"12196",1.81
"12197",1.88
"12198",1.76
"12199",1.77
"12200",1.68
"12201",1.56
"12202",1.63
"12203",1.61
"12204",1.57
"12205",1.57
"12206",1.55
"12207",1.6
"12208",1.52
"12209",1.51
"12210",1.53
"12211",1.54
"12212",1.51
"12213",1.55
"12214",1.52
"12215",1.55
"12216",1.62
"12217",1.76
"12218",1.8
"12219",2.02
"12220",1.78
"12221",1.72
"12222",1.57
"12223",1.54
"12224",1.64
"12225",1.55
"12226",1.46
"12227",1.56
"12228",1.58
"12229",1.55
"12230",1.76
"12231",1.63
"12232",1.48
"12233",1.57
"12234",1.48
"12235",1.63
"12236",2.13
"12237",1.56
"12238",1.66
"12239",1.99
"12240",2.11
"12241",1.81
"12242",1.49
"12243",1.51
"12244",1.5
"12245",1.44
"12246",1.53
"12247",1.61
"12248",1.64
"12249",1.89
"12250",2.04
"12251",2.1
"12252",2.13
"12253",2.37
"12254",2.49
"12255",2.58
"12256",2.02
"12257",1.98
"12258",1.91
"12259",1.95
"12260",1.84
"12261",1.55
"12262",1.65
"12263",1.63
"12264",1.53
"12265",1.47
"12266",1.48
"12267",1.56
"12268",1.56
"12269",1.59
"12270",1.51
"12271",1.58
"12272",1.51
"12273",1.57
"12274",1.5
"12275",1.55
"12276",1.49
"12277",1.37
"12278",1.5
"12279",1.25
"12280",1.24
"12281",1.39
"12282",1.39
"12283",1.4
"12284",1.39
"12285",1.42
"12286",1.46
"12287",1.41
"12288",1.32
"12289",1.28
"12290",1.43
"12291",1.47
"12292",1.38
"12293",1.43
"12294",1.36
"12295",1.45
"12296",1.33
"12297",1.43
"12298",1.62
"12299",1.59
"12300",1.68
"12301",1.99
"12302",2.03
"12303",1.95
"12304",1.94
"12305",1.92
"12306",1.66
"12307",1.64
"12308",1.64
"12309",1.64
"12310",1.78
"12311",1.8
"12312",1.74
"12313",1.75
"12314",1.81
"12315",1.78
"12316",1.78
"12317",1.82
"12318",1.65
"12319",1.64
"12320",1.62
"12321",1.58
"12322",1.81
"12323",1.72
"12324",1.59
"12325",1.72
"12326",1.76
"12327",1.6
"12328",1.66
"12329",1.71
"12330",1.69
"12331",1.79
"12332",1.68
"12333",1.67
"12334",1.77
"12335",1.6
"12336",1.71
"12337",1.69
"12338",1.57
"12339",1.7
"12340",1.79
"12341",1.83
"12342",1.81
"12343",1.75
"12344",1.82
"12345",1.75
"12346",1.76
"12347",1.92
"12348",1.77
"12349",1.78
"12350",1.34
"12351",1.34
"12352",1.32
"12353",1.71
"12354",2.3
"12355",2.3
"12356",2.25
"12357",2.24
"12358",2.23
"12359",2.2
"12360",2.11
"12361",2.04
"12362",2.05
"12363",2.05
"12364",2.06
"12365",2.07
"12366",2.08
"12367",2.09
"12368",2.08
"12369",2.09
"12370",2.13
"12371",2.11
"12372",1.93
"12373",1.89
"12374",2.01
"12375",1.5
"12376",1.8
"12377",1.53
"12378",1.53
"12379",1.24
"12380",1.08
"12381",1.33
"12382",1.61
"12383",1.62
"12384",1.61
"12385",1.63
"12386",1.55
"12387",1.68
"12388",1.66
"12389",1.5
"12390",1.5
"12391",1.5
"12392",1.49
"12393",1.6
"12394",1.55
"12395",1.58
"12396",1.6
"12397",1.61
"12398",1.62
"12399",1.52
"12400",1.62
"12401",1.62
"12402",1.73
"12403",0.82
"12404",0.64
"12405",1.07
"12406",0.79
"12407",0.96
"12408",1.52
"12409",0.9
"12410",1.52
"12411",1.2
"12412",1.23
"12413",1.51
"12414",1.44
"12415",1.35
"12416",1.32
"12417",1.13
"12418",1.34
"12419",0.77
"12420",1.13
"12421",1.3
"12422",1.09
"12423",1.51
"12424",1.65
"12425",1.04
"12426",0.98
"12427",1.05
"12428",1.02
"12429",1.04
"12430",1.09
"12431",1.2
"12432",1.24
"12433",1.39
"12434",1.4
"12435",1.43
"12436",1.13
"12437",1.44
"12438",1.4
"12439",1.12
"12440",1.3
"12441",1.17
"12442",1.21
"12443",1.25
"12444",1.34
"12445",1.47
"12446",1.33
"12447",1.01
"12448",1.11
"12449",1.3
"12450",1.42
"12451",1.4
"12452",1.31
"12453",1.34
"12454",1.75
"12455",1.64
"12456",1.02
"12457",1.36
"12458",1.47
"12459",1.31
"12460",1.18
"12461",0.89
"12462",1.8
"12463",1.18
"12464",1.01
"12465",1.03
"12466",1.77
"12467",1.3
"12468",1.58
"12469",1.12
"12470",1.17
"12471",1.32
"12472",1.67
"12473",1.54
"12474",1.47
"12475",1.4
"12476",1.58
"12477",1.2
"12478",1
"12479",1.02
"12480",1.1
"12481",0.99
"12482",1.3
"12483",1.43
"12484",1.39
"12485",1.31
"12486",1.22
"12487",1.14
"12488",1.29
"12489",0.99
"12490",1.17
"12491",1.52
"12492",1.69
"12493",1.54
"12494",1.23
"12495",1.37
"12496",1.42
"12497",1.43
"12498",1.39
"12499",1.25
"12500",1.31
"12501",1.28
"12502",0.96
"12503",1.44
"12504",1.37
"12505",1.51
"12506",1.12
"12507",1.11
"12508",1.14
"12509",1.25
"12510",1.34
"12511",1.37
"12512",1.32
"12513",1.36
"12514",1.34
"12515",1.37
"12516",1.27
"12517",1.25
"12518",1.42
"12519",1.35
"12520",1.31
"12521",1.16
"12522",1.05
"12523",1.02
"12524",0.86
"12525",0.86
"12526",1.12
"12527",1.03
"12528",0.99
"12529",1.05
"12530",1.04
"12531",0.99
"12532",1.04
"12533",1.05
"12534",1.08
"12535",1.05
"12536",1
"12537",1
"12538",1.06
"12539",1.04
"12540",1.09
"12541",1
"12542",1.11
"12543",1.16
"12544",1.18
"12545",1.25
"12546",1.16
"12547",1.2
"12548",1.15
"12549",1.19
"12550",1.18
"12551",1.27
"12552",1.27
"12553",1.36
"12554",1.35
"12555",1.25
"12556",1.34
"12557",1.26
"12558",0.93
"12559",1.47
"12560",0.98
"12561",0.85
"12562",1.34
"12563",1.72
"12564",1.29
"12565",1.74
"12566",1.81
"12567",1.71
"12568",1.19
"12569",1.49
"12570",1.79
"12571",1.72
"12572",1.37
"12573",1.4
"12574",1.15
"12575",1.47
"12576",1.78
"12577",1.19
"12578",1.52
"12579",1.79
"12580",1.47
"12581",1.6
"12582",1
"12583",1.2
"12584",1.52
"12585",1.52
"12586",1.46
"12587",1.32
"12588",0.96
"12589",0.92
"12590",0.99
"12591",0.7
"12592",0.86
"12593",0.74
"12594",1
"12595",0.94
"12596",1.15
"12597",1.24
"12598",0.98
"12599",0.74
"12600",0.66
"12601",1.06
"12602",1.07
"12603",1.18
"12604",1.08
"12605",0.95
"12606",0.86
"12607",1.15
"12608",0.77
"12609",1.05
"12610",1.46
"12611",1.5
"12612",0.89
"12613",1.36
"12614",1.29
"12615",1.05
"12616",1.08
"12617",0.79
"12618",1.77
"12619",1.06
"12620",0.88
"12621",0.91
"12622",1.74
"12623",1.08
"12624",1.37
"12625",0.93
"12626",1.03
"12627",1.14
"12628",1.4
"12629",1.45
"12630",1.33
"12631",1.35
"12632",1.54
"12633",1.14
"12634",0.98
"12635",1.05
"12636",1.26
"12637",1.03
"12638",1.25
"12639",0.73
"12640",1.41
"12641",0.88
"12642",1.33
"12643",1.28
"12644",1.55
"12645",1.12
"12646",1.19
"12647",1.42
"12648",1.27
"12649",1.31
"12650",0.95
"12651",1.26
"12652",1.45
"12653",1.45
"12654",1.31
"12655",1.31
"12656",1.33
"12657",1.46
"12658",1.24
"12659",1.73
"12660",1.48
"12661",1.57
"12662",2.04
"12663",2.11
"12664",1.97
"12665",1.32
"12666",2.08
"12667",2.26
"12668",2.28
"12669",2.17
"12670",2.11
"12671",2.17
"12672",2.07
"12673",1.99
"12674",2.1
"12675",2.16
"12676",1.82
"12677",1.91
"12678",1.96
"12679",1.8
"12680",1.94
"12681",1.93
"12682",2.03
"12683",1.86
"12684",1.98
"12685",1.82
"12686",1.73
"12687",1.8
"12688",1.38
"12689",1.67
"12690",1.51
"12691",1.28
"12692",1.69
"12693",1.75
"12694",1.6
"12695",1.56
"12696",1.36
"12697",1.47
"12698",1.57
"12699",1.34
"12700",1.56
"12701",1.53
"12702",1.33
"12703",1.33
"12704",1.1
"12705",1.43
"12706",1.58
"12707",1.36
"12708",1.46
"12709",1.54
"12710",1.49
"12711",1.53
"12712",1.4
"12713",1.45
"12714",1.48
"12715",1.31
"12716",1.1
"12717",1.47
"12718",1.49
"12719",1.47
"12720",1.58
"12721",1.25
"12722",1.86
"12723",1.43
"12724",1.35
"12725",1.36
"12726",1.76
"12727",1.51
"12728",1.65
"12729",1.43
"12730",1.47
"12731",1.29
"12732",1.65
"12733",1.67
"12734",1.57
"12735",1.66
"12736",1.67
"12737",1.33
"12738",1.16
"12739",1.22
"12740",1.34
"12741",1.23
"12742",1.34
"12743",1.13
"12744",1.24
"12745",1.26
"12746",1.42
"12747",1.39
"12748",1.4
"12749",1.28
"12750",1.33
"12751",1.36
"12752",1.45
"12753",1.33
"12754",1.24
"12755",1.33
"12756",1.42
"12757",1.48
"12758",1.38
"12759",1.34
"12760",1.41
"12761",1.45
"12762",1.31
"12763",1.46
"12764",1.48
"12765",1.44
"12766",1.81
"12767",1.82
"12768",1.91
"12769",2.01
"12770",2.07
"12771",1.85
"12772",1.74
"12773",1.9
"12774",1.82
"12775",1.44
"12776",1.79
"12777",1.72
"12778",1.86
"12779",1.91
"12780",2.06
"12781",2.03
"12782",1.85
"12783",1.69
"12784",1.56
"12785",1.62
"12786",1.72
"12787",1.68
"12788",1.62
"12789",2.04
"12790",1.88
"12791",1.81
"12792",1.9
"12793",1.9
"12794",1.91
"12795",1.59
"12796",1.75
"12797",1.81
"12798",1.79
"12799",1.6
"12800",1.79
"12801",1.92
"12802",1.79
"12803",1.83
"12804",1.83
"12805",1.83
"12806",1.51
"12807",1.57
"12808",1.58
"12809",1.83
"12810",1.87
"12811",2.22
"12812",1.91
"12813",1.49
"12814",1.79
"12815",2
"12816",1.32
"12817",1.58
"12818",2.41
"12819",2.36
"12820",2.54
"12821",2.42
"12822",2.67
"12823",2.3
"12824",2.68
"12825",2.57
"12826",2.34
"12827",1.98
"12828",2.33
"12829",2.34
"12830",2.33
"12831",2.34
"12832",2.36
"12833",2.27
"12834",2.34
"12835",2.23
"12836",2.09
"12837",2.19
"12838",2.36
"12839",2.19
"12840",2.3
"12841",2.39
"12842",2.33
"12843",2.33
"12844",2.32
"12845",2.31
"12846",2.31
"12847",2.27
"12848",2.36
"12849",2.36
"12850",2.34
"12851",2.16
"12852",2.4
"12853",2.24
"12854",2.2
"12855",2.31
"12856",2.33
"12857",2.18
"12858",2.3
"12859",2.18
"12860",2.18
"12861",2.28
"12862",2.24
"12863",2.31
"12864",2.32
"12865",2.27
"12866",2.28
"12867",2.21
"12868",2.08
"12869",1.51
"12870",1.21
"12871",1
"12872",1.02
"12873",1
"12874",0.98
"12875",0.99
"12876",1.1
"12877",1.43
"12878",1.46
"12879",1.43
"12880",0.89
"12881",0.84
"12882",0.81
"12883",0.87
"12884",0.9
"12885",0.87
"12886",0.91
"12887",0.91
"12888",0.98
"12889",1.1
"12890",1.36
"12891",1.45
"12892",1.45
"12893",1.39
"12894",1.2
"12895",1.29
"12896",1.32
"12897",1.13
"12898",1.05
"12899",1.05
"12900",0.96
"12901",0.97
"12902",1
"12903",1.04
"12904",1.1
"12905",1.07
"12906",1.11
"12907",1.2
"12908",1.18
"12909",1.24
"12910",1.29
"12911",1.25
"12912",1.17
"12913",1.28
"12914",1.28
"12915",1.24
"12916",1.37
"12917",1.44
"12918",1.38
"12919",1.31
"12920",1.33
"12921",1.36
"12922",1.62
"12923",1.45
"12924",1.09
"12925",1.63
"12926",1.66
"12927",1.59
"12928",1.71
"12929",1.81
"12930",2.1
"12931",1.58
"12932",1.48
"12933",1.48
"12934",1.9
"12935",1.97
"12936",1.96
"12937",1.59
"12938",1.56
"12939",1.25
"12940",1.59
"12941",1.67
"12942",1.7
"12943",1.8
"12944",1.71
"12945",1.19
"12946",1.11
"12947",1.39
"12948",1.39
"12949",1.37
"12950",1.34
"12951",1.25
"12952",1.33
"12953",1.36
"12954",1.26
"12955",1.3
"12956",1.38
"12957",1.27
"12958",1.36
"12959",1.15
"12960",1.54
"12961",1.4
"12962",1.26
"12963",1.39
"12964",1.48
"12965",1.6
"12966",1.53
"12967",1.24
"12968",1.37
"12969",1.38
"12970",1.13
"12971",1.51
"12972",1.51
"12973",1.53
"12974",1.27
"12975",1.27
"12976",1.34
"12977",1.35
"12978",1.43
"12979",1.49
"12980",1.47
"12981",1.43
"12982",1.41
"12983",1.4
"12984",1.36
"12985",1.98
"12986",2.24
"12987",1.46
"12988",1.36
"12989",1.87
"12990",1.87
"12991",1.73
"12992",2
"12993",2.1
"12994",2.01
"12995",1.92
"12996",2.17
"12997",2.11
"12998",1.68
"12999",1.26
"13000",1.72
"13001",1.71
"13002",1.73
"13003",1.64
"13004",1.63
"13005",1.66
"13006",1.76
"13007",1.7
"13008",1.65
"13009",1.64
"13010",1.73
"13011",1.62
"13012",1.66
"13013",1.73
"13014",1.58
"13015",1.7
"13016",1.83
"13017",1.8
"13018",1.76
"13019",1.73
"13020",1.7
"13021",1.74
"13022",1.66
"13023",1.8
"13024",1.76
"13025",1.51
"13026",1.35
"13027",1.42
"13028",1.76
"13029",2.17
"13030",1.74
"13031",1.83
"13032",1.51
"13033",1.94
"13034",2.76
"13035",2.3
"13036",2.85
"13037",2.09
"13038",3.03
"13039",2.91
"13040",2.04
"13041",2.2
"13042",2.02
"13043",2.02
"13044",1.99
"13045",2.14
"13046",2.16
"13047",2.27
"13048",2.3
"13049",2.25
"13050",1.9
"13051",1.59
"13052",1.56
"13053",1.52
"13054",1.42
"13055",1.41
"13056",1.35
"13057",1.38
"13058",1.2
"13059",1.31
"13060",1.51
"13061",1.36
"13062",1.34
"13063",1.22
"13064",1.25
"13065",1.41
"13066",1.35
"13067",1.33
"13068",1.3
"13069",1.29
"13070",1.44
"13071",1.28
"13072",1.41
"13073",1.68
"13074",1.47
"13075",1.47
"13076",1.41
"13077",1.69
"13078",1.17
"13079",1.29
"13080",1.31
"13081",1.52
"13082",1.64
"13083",1.67
"13084",1.7
"13085",1.94
"13086",2.1
"13087",2.44
"13088",1.85
"13089",1.58
"13090",1.52
"13091",1.62
"13092",1.47
"13093",1.2
"13094",1.29
"13095",1.26
"13096",1.19
"13097",1.2
"13098",1.14
"13099",1.21
"13100",1.21
"13101",1.23
"13102",1.15
"13103",1.23
"13104",1.18
"13105",1.23
"13106",1.15
"13107",1.18
"13108",1.11
"13109",0.98
"13110",1.14
"13111",1.13
"13112",1.11
"13113",1.04
"13114",1.01
"13115",1.05
"13116",1.08
"13117",1.07
"13118",1.1
"13119",1.09
"13120",0.96
"13121",0.96
"13122",1.07
"13123",1.09
"13124",1.07
"13125",1.02
"13126",1.06
"13127",1.18
"13128",1.08
"13129",1.15
"13130",1.53
"13131",1.23
"13132",1.16
"13133",1.28
"13134",1.26
"13135",0.93
"13136",0.94
"13137",1.17
"13138",1.82
"13139",1.03
"13140",1.24
"13141",1.08
"13142",1.87
"13143",1.81
"13144",1.31
"13145",1.07
"13146",1.04
"13147",1.23
"13148",1.53
"13149",1.59
"13150",1.32
"13151",1.3
"13152",1.8
"13153",1.26
"13154",1.25
"13155",1.05
"13156",1.24
"13157",0.85
"13158",1.31
"13159",1.19
"13160",1.5
"13161",1.28
"13162",1.48
"13163",1.47
"13164",1.35
"13165",1.22
"13166",1.4
"13167",1.41
"13168",1.43
"13169",1.32
"13170",1.51
"13171",1.08
"13172",0.96
"13173",1.69
"13174",1.64
"13175",1.72
"13176",1.59
"13177",1.55
"13178",1.49
"13179",1.85
"13180",1.68
"13181",1.74
"13182",1.17
"13183",1.17
"13184",1.37
"13185",1.52
"13186",1.6
"13187",1.6
"13188",1.55
"13189",1.64
"13190",1.58
"13191",1.58
"13192",1.52
"13193",1.45
"13194",1.49
"13195",1.43
"13196",1.36
"13197",1.36
"13198",1.36
"13199",1.36
"13200",1.34
"13201",1.34
"13202",1.33
"13203",1.22
"13204",1.19
"13205",1.33
"13206",1.49
"13207",1.24
"13208",1.39
"13209",1.29
"13210",1.3
"13211",1.29
"13212",1.27
"13213",1.4
"13214",1.42
"13215",1.48
"13216",1.43
"13217",1.39
"13218",1.57
"13219",1.33
"13220",1.32
"13221",1.33
"13222",1.33
"13223",1.3
"13224",1.49
"13225",1.51
"13226",1.4
"13227",1.45
"13228",1.44
"13229",1.54
"13230",1.42
"13231",1.49
"13232",1.52
"13233",1.24
"13234",1.68
"13235",1.46
"13236",1.46
"13237",1.59
"13238",1.7
"13239",1.46
"13240",1.53
"13241",1.48
"13242",1.78
"13243",1.37
"13244",1.49
"13245",1.34
"13246",1.86
"13247",1.74
"13248",1.74
"13249",1.5
"13250",1.52
"13251",1.51
"13252",1.65
"13253",1.62
"13254",1.49
"13255",1.56
"13256",1.75
"13257",1.59
"13258",1.6
"13259",1.52
"13260",1.51
"13261",1.36
"13262",1.46
"13263",1.37
"13264",1.46
"13265",1.37
"13266",1.48
"13267",1.39
"13268",1.55
"13269",1.5
"13270",1.22
"13271",1.18
"13272",1.58
"13273",1.4
"13274",1.37
"13275",1.4
"13276",1.44
"13277",1.58
"13278",1.57
"13279",1.52
"13280",1.52
"13281",1.47
"13282",1.54
"13283",1.59
"13284",1.46
"13285",1.54
"13286",1.5
"13287",1.05
"13288",1.02
"13289",0.83
"13290",1.44
"13291",0.8
"13292",0.98
"13293",0.88
"13294",1.68
"13295",0.82
"13296",1.05
"13297",0.68
"13298",1.74
"13299",1.72
"13300",1.5
"13301",0.93
"13302",0.93
"13303",1.3
"13304",1.48
"13305",1.48
"13306",1.19
"13307",1.11
"13308",1.77
"13309",1.2
"13310",1.35
"13311",0.89
"13312",1.18
"13313",0.86
"13314",1.31
"13315",1.08
"13316",1.16
"13317",1.16
"13318",1.26
"13319",0.94
"13320",1.45
"13321",1.18
"13322",0.86
"13323",0.85
"13324",1.59
"13325",1.46
"13326",1.53
"13327",1.32
"13328",1.32
"13329",1.53
"13330",1.49
"13331",1.42
"13332",1.4
"13333",1.39
"13334",1.37
"13335",1.51
"13336",1.53
"13337",1.42
"13338",1.41
"13339",1.43
"13340",1.51
"13341",1.55
"13342",1.48
"13343",1.55
"13344",1.51
"13345",1.66
"13346",1.59
"13347",1.51
"13348",1.68
"13349",1.91
"13350",1.72
"13351",1.5
"13352",1.4
"13353",1.42
"13354",1.52
"13355",1.49
"13356",1.56
"13357",1.55
"13358",1.55
"13359",1.41
"13360",1.41
"13361",1.34
"13362",1.3
"13363",1.18
"13364",1.3
"13365",1.25
"13366",1.73
"13367",1.68
"13368",1.8
"13369",1.58
"13370",1.44
"13371",1.47
"13372",1.44
"13373",1.44
"13374",1.45
"13375",1.27
"13376",1.31
"13377",1.26
"13378",1.26
"13379",1.27
"13380",1.37
"13381",1.44
"13382",1.54
"13383",1.46
"13384",1.41
"13385",1.43
"13386",1.34
"13387",1.48
"13388",1.52
"13389",1.52
"13390",2.17
"13391",1.99
"13392",2.22
"13393",2.04
"13394",2.38
"13395",2.04
"13396",2.65
"13397",2.46
"13398",2.25
"13399",2.1
"13400",2.33
"13401",2.3
"13402",2.41
"13403",2.34
"13404",2.36
"13405",2.06
"13406",2.15
"13407",2.32
"13408",2.16
"13409",2.27
"13410",2.37
"13411",2.41
"13412",2.32
"13413",2.4
"13414",2.33
"13415",2.28
"13416",2.23
"13417",2.26
"13418",1.94
"13419",2.15
"13420",2.15
"13421",2.01
"13422",2.02
"13423",2
"13424",2.16
"13425",2.11
"13426",1.98
"13427",2.2
"13428",2.08
"13429",2.12
"13430",1.92
"13431",1.96
"13432",1.86
"13433",1.96
"13434",1.9
"13435",2.11
"13436",1.95
"13437",1.83
"13438",2.09
"13439",1.93
"13440",1.54
"13441",1.61
"13442",2
"13443",1.94
"13444",2.01
"13445",2
"13446",2.13
"13447",1.93
"13448",2.13
"13449",2.07
"13450",1.96
"13451",1.7
"13452",1.86
"13453",1.91
"13454",1.99
"13455",1.96
"13456",2.04
"13457",1.95
"13458",1.92
"13459",1.84
"13460",1.75
"13461",1.85
"13462",1.88
"13463",1.87
"13464",1.89
"13465",2.07
"13466",1.99
"13467",1.86
"13468",1.91
"13469",1.9
"13470",1.71
"13471",1.79
"13472",1.87
"13473",1.81
"13474",1.79
"13475",1.78
"13476",1.94
"13477",1.9
"13478",1.84
"13479",1.88
"13480",1.88
"13481",1.85
"13482",1.75
"13483",1.75
"13484",1.79
"13485",1.8
"13486",1.77
"13487",1.95
"13488",1.9
"13489",1.73
"13490",1.82
"13491",1.67
"13492",1.52
"13493",1.54
"13494",1.9
"13495",1.95
"13496",1.85
"13497",1.96
"13498",1.84
"13499",1.81
"13500",1.79
"13501",1.84
"13502",1.65
"13503",1.75
"13504",1.49
"13505",1.56
"13506",1.58
"13507",1.51
"13508",1.66
"13509",1.65
"13510",1.58
"13511",1.51
"13512",1.43
"13513",1.4
"13514",1.28
"13515",1.1
"13516",1.13
"13517",1.47
"13518",1.45
"13519",1.33
"13520",1.46
"13521",1.42
"13522",0.99
"13523",1.04
"13524",1.19
"13525",1.26
"13526",1.22
"13527",1.63
"13528",1.62
"13529",1.69
"13530",1.6
"13531",1.5
"13532",1.61
"13533",1.61
"13534",1.67
"13535",1.63
"13536",1.68
"13537",1.64
"13538",1.64
"13539",1.66
"13540",1.67
"13541",1.65
"13542",1.67
"13543",1.55
"13544",1.66
"13545",1.63
"13546",1.27
"13547",1.26
"13548",1.4
"13549",1.46
"13550",1.47
"13551",1.53
"13552",1.53
"13553",1.56
"13554",1.56
"13555",1.5
