"","x"
"1884",0.79
"1885",1.13
"1886",0.9
"1887",0.94
"1888",1
"1889",1.1
"1890",1.14
"1891",1.08
"1892",1.17
"1893",1.19
"1894",1.14
"1895",1.18
"1896",1.18
"1897",1.02
"1898",1.19
"1899",1.16
"1900",1.08
"1901",1.08
"1902",1.16
"1903",1.01
"1904",1.01
"1905",1.06
"1906",0.91
"1907",0.95
"1908",0.95
"1909",0.99
"1910",1.16
"1911",1.22
"1912",1.2
"1913",1.1
"1914",1.21
"1915",1.17
"1916",0.94
"1917",1.11
"1918",1.23
"1919",1.08
"1920",0.98
"1921",1.09
"1922",1.11
"1923",1.05
"1924",0.97
"1925",0.96
"1926",0.98
"1927",0.98
"1928",0.97
"1929",0.98
"1930",1.02
"1931",1
"1932",1.07
"1933",1.12
"1934",1.22
"1935",1.23
"1936",1.17
"1937",1.29
"1938",1.12
"1939",1.22
"1940",1.16
"1941",1.04
"1942",1.16
"1943",1.13
"1944",1.23
"1945",1.23
"1946",1.22
"1947",1.2
"1948",1.2
"1949",1.19
"1950",1.16
"1951",1.17
"1952",1.17
"1953",1.11
"1954",1.14
"1955",1.16
"1956",1.21
"1957",1.16
"1958",1.11
"1959",1.01
"1960",1.16
"1961",1.13
"1962",1.1
"1963",1.12
"1964",1.23
"1965",1.19
"1966",1.18
"1967",1.24
"1968",1.2
"1969",1.11
"1970",1.21
"1971",1.14
"1972",0.99
"1973",1.16
"1974",1.22
"1975",1.24
"1976",1.2
"1977",0.98
"1978",0.99
"1979",0.98
"1980",0.98
"1981",0.99
"1982",1.01
"1983",0.94
"1984",0.95
"1985",1
"1986",1.02
"1987",1
"1988",1.01
"1989",1.04
"1990",0.97
"1991",1.04
"1992",1.01
"1993",0.98
"1994",1.06
"1995",1.04
"1996",1.05
"1997",1.06
"1998",1.05
"1999",1.03
"2000",1.02
"2001",1.02
"2002",1.01
"2003",1
"2004",1.01
"2005",0.98
"2006",1.02
"2007",1.02
"2008",1.03
"2009",1.04
"2010",1.06
"2011",0.99
"2012",1.11
"2013",1.1
"2014",1.11
"2015",1.14
"2016",1.15
"2017",1.12
"2018",1.16
"2019",1.19
"2020",1.13
"2021",1.1
"2022",1.13
"2023",1.06
"2024",0.97
"2025",1.17
"2026",1.18
"2027",1.15
"2028",1.13
"2029",0.96
"2030",1
"2031",1.01
"2032",1.01
"2033",1.03
"2034",1
"2035",1
"2036",1.01
"2037",1
"2038",0.99
"2039",0.98
"2040",1.01
"2041",1.04
"2042",1.01
"2043",1
"2044",0.99
"2045",1.09
"2046",1.14
"2047",1.12
"2048",1.13
"2049",1.09
"2050",1.04
"2051",1.04
"2052",1.04
"2053",1.06
"2054",1.05
"2055",1.04
"2056",1.05
"2057",1.02
"2058",1.05
"2059",1.06
"2060",1.07
"2061",1.08
"2062",1.09
"2063",1.03
"2064",1.09
"2065",1.08
"2066",1.13
"2067",1.19
"2068",1.13
"2069",1.09
"2070",1.12
"2071",1.16
"2072",1.11
"2073",1.09
"2074",1.07
"2075",1.02
"2076",1
"2077",1.15
"2078",1.18
"2079",1.16
"2080",1.13
"2081",0.98
"2082",1
"2083",1
"2084",1.07
"2085",0.99
"2086",1.06
"2087",0.94
"2088",1.14
"2089",1.02
"2090",1.26
"2091",1.28
"2092",1.29
"2093",1.1
"2094",1.28
"2095",1.25
"2096",1.24
"2097",1.21
"2098",1.3
"2099",1.26
"2100",1.3
"2101",1.28
"2102",1.33
"2103",1.32
"2104",1.29
"2105",1.23
"2106",1.26
"2107",1.26
"2108",1.27
"2109",1.22
"2110",1.18
"2111",1.17
"2112",1.26
"2113",1.18
"2114",1.14
"2115",1.05
"2116",1.27
"2117",1.19
"2118",1.24
"2119",1.23
"2120",1.2
"2121",1.13
"2122",1.22
"2123",1.12
"2124",1.02
"2125",1.14
"2126",1.13
"2127",0.98
"2128",1.04
"2129",1.19
"2130",1.22
"2131",1.09
"2132",1.05
"2133",0.92
"2134",0.94
"2135",0.84
"2136",0.67
"2137",0.91
"2138",0.98
"2139",0.85
"2140",0.92
"2141",1.01
"2142",1.08
"2143",1.03
"2144",0.93
"2145",1.11
"2146",0.93
"2147",1.07
"2148",1.08
"2149",1.02
"2150",1.04
"2151",1.15
"2152",1.05
"2153",1.03
"2154",1.07
"2155",1.1
"2156",1.15
"2157",1.1
"2158",1.05
"2159",1.02
"2160",0.94
"2161",0.87
"2162",0.89
"2163",0.9
"2164",1.08
"2165",1.02
"2166",0.85
"2167",0.8
"2168",1.11
"2169",1.04
"2170",1.01
"2171",1.11
"2172",1.08
"2173",0.96
"2174",1.06
"2175",0.95
"2176",0.83
"2177",0.92
"2178",0.94
"2179",0.98
"2180",0.85
"2181",1.02
"2182",1.01
"2183",0.82
"2184",0.94
"2185",1.05
"2186",1.15
"2187",1.22
"2188",1.06
"2189",1.05
"2190",1.04
"2191",0.99
"2192",1.4
"2193",0.97
"2194",1.55
"2195",1.52
"2196",1.58
"2197",1.04
"2198",1.38
"2199",1.56
"2200",1.53
"2201",1.54
"2202",1.53
"2203",1.59
"2204",1.59
"2205",1.56
"2206",1.57
"2207",1.58
"2208",1.56
"2209",1.39
"2210",1.53
"2211",1.54
"2212",1.52
"2213",1.51
"2214",1.31
"2215",1.29
"2216",1.37
"2217",1.32
"2218",1.3
"2219",1
"2220",1.39
"2221",1.23
"2222",1.33
"2223",1.33
"2224",1.3
"2225",1.19
"2226",1.26
"2227",1.16
"2228",0.95
"2229",1.23
"2230",1.23
"2231",0.92
"2232",0.91
"2233",1.21
"2234",1.22
"2235",1.03
"2236",0.99
"2237",1.09
"2238",1.15
"2239",1.05
"2240",0.81
"2241",1.17
"2242",1.07
"2243",0.93
"2244",1.06
"2245",1.14
"2246",1.03
"2247",1.08
"2248",0.9
"2249",1.06
"2250",1.1
"2251",1.02
"2252",1.02
"2253",1.17
"2254",1.18
"2255",1.13
"2256",1.15
"2257",1.15
"2258",1.18
"2259",1.29
"2260",1.25
"2261",1.14
"2262",1.35
"2263",1.31
"2264",1.19
"2265",1.18
"2266",1.27
"2267",1.12
"2268",1.14
"2269",1.22
"2270",1.08
"2271",1.02
"2272",1.19
"2273",1.13
"2274",1.33
"2275",1.26
"2276",1.22
"2277",1.13
"2278",1.24
"2279",1.24
"2280",1.07
"2281",1.11
"2282",1.33
"2283",1.08
"2284",0.97
"2285",1.26
"2286",1.2
"2287",1.06
"2288",0.97
"2289",0.98
"2290",1.04
"2291",0.96
"2292",1.03
"2293",0.97
"2294",0.99
"2295",1.07
"2296",1.08
"2297",1
"2298",1.11
"2299",1.12
"2300",1.03
"2301",1.04
"2302",1.08
"2303",1.02
"2304",1.14
"2305",1
"2306",1.15
"2307",1.09
"2308",1.12
"2309",1.05
"2310",1.14
"2311",1.11
"2312",1.05
"2313",1.14
"2314",1.05
"2315",1.11
"2316",1.03
"2317",1.1
"2318",1.04
"2319",1.13
"2320",1.05
"2321",1.09
"2322",1.13
"2323",0.97
"2324",1.1
"2325",1.08
"2326",1.05
"2327",1.1
"2328",1.11
"2329",1
"2330",1.15
"2331",1.14
"2332",1.05
"2333",1.02
"2334",1.11
"2335",1.06
"2336",0.91
"2337",1.06
"2338",1.15
"2339",1.1
"2340",1.01
"2341",0.81
"2342",0.81
"2343",0.78
"2344",0.76
"2345",0.82
"2346",0.8
"2347",0.76
"2348",0.8
"2349",0.81
"2350",0.86
"2351",0.87
"2352",0.83
"2353",0.84
"2354",0.87
"2355",0.83
"2356",0.88
"2357",0.86
"2358",0.87
"2359",0.89
"2360",0.89
"2361",0.89
"2362",0.9
"2363",0.81
"2364",0.83
"2365",0.82
"2366",0.83
"2367",0.77
"2368",0.79
"2369",0.69
"2370",0.75
"2371",0.74
"2372",0.83
"2373",0.79
"2374",0.79
"2375",0.78
"2376",0.83
"2377",0.82
"2378",0.8
"2379",0.83
"2380",0.82
"2381",0.76
"2382",0.79
"2383",0.8
"2384",0.87
"2385",0.85
"2386",0.8
"2387",0.73
"2388",0.71
"2389",0.81
"2390",0.79
"2391",0.8
"2392",0.77
"2393",0.98
"2394",1.12
"2395",0.96
"2396",1.13
"2397",0.97
"2398",0.98
"2399",1.16
"2400",1.16
"2401",0.98
"2402",1.16
"2403",1.15
"2404",0.97
"2405",0.98
"2406",1.17
"2407",0.96
"2408",1.15
"2409",0.97
"2410",1.19
"2411",1.16
"2412",1.16
"2413",1
"2414",1.18
"2415",1.15
"2416",0.99
"2417",1.17
"2418",0.99
"2419",1.14
"2420",0.97
"2421",1.15
"2422",0.99
"2423",1.17
"2424",1
"2425",1.15
"2426",1.17
"2427",0.97
"2428",1.16
"2429",1.14
"2430",1
"2431",1.08
"2432",1.16
"2433",0.98
"2434",1.21
"2435",1.18
"2436",1.01
"2437",1.11
"2438",1.16
"2439",1.11
"2440",0.93
"2441",1.15
"2442",1.19
"2443",1.18
"2444",0.98
"2445",1.05
"2446",1.12
"2447",0.99
"2448",0.85
"2449",1.17
"2450",1.12
"2451",1
"2452",1.08
"2453",1.13
"2454",1.08
"2455",1.13
"2456",0.94
"2457",0.99
"2458",1.09
"2459",1.05
"2460",1.03
"2461",1.08
"2462",1.11
"2463",1.08
"2464",1.15
"2465",1.21
"2466",1.19
"2467",1.18
"2468",1.16
"2469",1.05
"2470",1.22
"2471",1.2
"2472",1.12
"2473",1.13
"2474",1.19
"2475",1.08
"2476",1.07
"2477",1.09
"2478",1.03
"2479",0.98
"2480",1.08
"2481",1.03
"2482",1.21
"2483",1.15
"2484",1.12
"2485",1.1
"2486",1.19
"2487",1.18
"2488",1.03
"2489",1.03
"2490",1.24
"2491",1.03
"2492",0.97
"2493",1.21
"2494",1.18
"2495",1.07
"2496",1
"2497",1.1
"2498",1.13
"2499",0.99
"2500",1.09
"2501",1.16
"2502",1.15
"2503",1.07
"2504",1.18
"2505",1.21
"2506",1.21
"2507",1.26
"2508",1.15
"2509",1.23
"2510",1.12
"2511",1.24
"2512",1.15
"2513",1.3
"2514",1.32
"2515",1.11
"2516",0.88
"2517",1.15
"2518",1.26
"2519",1.06
"2520",1.2
"2521",1.13
"2522",1.32
"2523",1.17
"2524",1.26
"2525",1.28
"2526",1.3
"2527",1.16
"2528",1.18
"2529",1.32
"2530",1.25
"2531",1.09
"2532",1.37
"2533",1.34
"2534",1.21
"2535",1.36
"2536",1.21
"2537",1.34
"2538",1.33
"2539",1.36
"2540",1.24
"2541",1.32
"2542",1.23
"2543",1.09
"2544",1.1
"2545",1.17
"2546",1.28
"2547",1.29
"2548",1.15
"2549",1.36
"2550",1.36
"2551",1.32
"2552",1.17
"2553",1.41
"2554",1.38
"2555",1.21
"2556",1.23
"2557",1.16
"2558",1.26
"2559",1.26
"2560",1.32
"2561",1.34
"2562",1.16
"2563",1.44
"2564",1.44
"2565",1.36
"2566",1.2
"2567",1.44
"2568",1.42
"2569",1.35
"2570",1.48
"2571",1.23
"2572",1.38
"2573",1.25
"2574",1.45
"2575",1.39
"2576",1.4
"2577",1.35
"2578",1.22
"2579",1.36
"2580",1.35
"2581",1.44
"2582",1.34
"2583",1.4
"2584",1.4
"2585",1.4
"2586",1.36
"2587",1.38
"2588",1.29
"2589",1.33
"2590",1.36
"2591",1.28
"2592",1.32
"2593",1.33
"2594",1.35
"2595",1.25
"2596",1.26
"2597",1.37
"2598",1.4
"2599",1.45
"2600",1.33
"2601",0.97
"2602",1.15
"2603",0.96
"2604",1.17
"2605",0.96
"2606",0.97
"2607",1.22
"2608",1.21
"2609",0.97
"2610",1.12
"2611",1.11
"2612",0.88
"2613",0.89
"2614",1.13
"2615",0.88
"2616",1.1
"2617",0.91
"2618",1.2
"2619",1.17
"2620",1.17
"2621",0.97
"2622",1.18
"2623",1.16
"2624",0.97
"2625",1.17
"2626",0.95
"2627",1.11
"2628",0.95
"2629",1.17
"2630",0.97
"2631",1.22
"2632",0.99
"2633",1.18
"2634",1.21
"2635",0.97
"2636",1.19
"2637",1.16
"2638",0.99
"2639",1.09
"2640",1.2
"2641",0.97
"2642",1.25
"2643",1.22
"2644",1
"2645",1.12
"2646",1.21
"2647",1.19
"2648",0.92
"2649",1.21
"2650",1.27
"2651",1.24
"2652",0.97
"2653",0.95
"2654",0.98
"2655",0.93
"2656",0.89
"2657",0.99
"2658",0.96
"2659",0.92
"2660",0.97
"2661",0.97
"2662",1.04
"2663",0.99
"2664",1
"2665",1.02
"2666",1.03
"2667",1.02
"2668",1.03
"2669",1.02
"2670",1.07
"2671",1.08
"2672",1.05
"2673",1.05
"2674",1.09
"2675",1.07
"2676",1.07
"2677",1.07
"2678",1.04
"2679",1.06
"2680",1.02
"2681",0.98
"2682",1
"2683",1.03
"2684",1.04
"2685",1.06
"2686",1.02
"2687",0.96
"2688",1.07
"2689",1.03
"2690",1.02
"2691",1.06
"2692",1.04
"2693",1.01
"2694",1.04
"2695",1.02
"2696",0.97
"2697",1.02
"2698",1.03
"2699",0.95
"2700",0.89
"2701",1.04
"2702",1.03
"2703",1.01
"2704",0.95
"2705",0.83
"2706",0.88
"2707",0.85
"2708",0.75
"2709",0.99
"2710",0.92
"2711",0.83
"2712",0.88
"2713",0.9
"2714",0.95
"2715",0.89
"2716",0.91
"2717",1
"2718",0.97
"2719",0.92
"2720",0.92
"2721",0.93
"2722",1.03
"2723",1.04
"2724",0.98
"2725",1.01
"2726",1.02
"2727",1.07
"2728",1.04
"2729",1.01
"2730",0.98
"2731",1.03
"2732",0.93
"2733",0.92
"2734",0.92
"2735",0.93
"2736",0.93
"2737",0.98
"2738",0.94
"2739",0.89
"2740",0.9
"2741",0.88
"2742",0.98
"2743",0.95
"2744",0.93
"2745",0.99
"2746",0.94
"2747",0.99
"2748",0.95
"2749",0.95
"2750",0.98
"2751",0.89
"2752",0.84
"2753",0.94
"2754",0.96
"2755",0.95
"2756",0.89
"2757",0.71
"2758",0.83
"2759",0.78
"2760",0.74
"2761",0.81
"2762",0.78
"2763",0.71
"2764",0.76
"2765",0.8
"2766",0.82
"2767",0.81
"2768",0.89
"2769",0.85
"2770",0.79
"2771",0.78
"2772",0.75
"2773",0.8
"2774",0.82
"2775",0.8
"2776",0.77
"2777",0.74
"2778",0.79
"2779",0.81
"2780",0.76
"2781",0.77
"2782",0.78
"2783",0.71
"2784",0.74
"2785",0.7
"2786",0.68
"2787",0.74
"2788",0.75
"2789",0.7
"2790",0.71
"2791",0.74
"2792",0.74
"2793",0.7
"2794",0.76
"2795",0.76
"2796",0.74
"2797",0.85
"2798",0.75
"2799",0.73
"2800",0.84
"2801",0.85
"2802",0.78
"2803",0.72
"2804",0.71
"2805",0.8
"2806",0.8
"2807",0.92
"2808",0.75
"2809",1.52
"2810",1.53
"2811",1.49
"2812",1.48
"2813",1.52
"2814",1.56
"2815",1.62
"2816",1.63
"2817",1.46
"2818",1.19
"2819",1.4
"2820",1.13
"2821",1.51
"2822",1.62
"2823",1.39
"2824",1.37
"2825",1.44
"2826",1.18
"2827",1.43
"2828",1.2
"2829",1.48
"2830",1.61
"2831",1.46
"2832",1.31
"2833",1.11
"2834",1.42
"2835",1.5
"2836",1.42
"2837",1.38
"2838",1.47
"2839",1.49
"2840",1.34
"2841",1.36
"2842",1.27
"2843",1.03
"2844",1.18
"2845",1.22
"2846",1.46
"2847",0.85
"2848",1.49
"2849",1.32
"2850",1.18
"2851",1.27
"2852",1.26
"2853",1.28
"2854",1.13
"2855",1.07
"2856",1.16
"2857",1.22
"2858",1.26
"2859",1.28
"2860",1.03
"2861",0.91
"2862",0.94
"2863",1.06
"2864",1.03
"2865",1.22
"2866",1.14
"2867",1.25
"2868",1.29
"2869",1.26
"2870",1.23
"2871",1.16
"2872",1.23
"2873",1.26
"2874",1.26
"2875",1.01
"2876",0.9
"2877",0.89
"2878",0.95
"2879",0.94
"2880",0.87
"2881",1.04
"2882",0.98
"2883",1
"2884",1.01
"2885",0.92
"2886",0.77
"2887",0.85
"2888",0.78
"2889",0.78
"2890",0.75
"2891",0.78
"2892",0.79
"2893",0.68
"2894",0.81
"2895",0.77
"2896",0.79
"2897",0.89
"2898",0.83
"2899",1.03
"2900",0.98
"2901",0.98
"2902",0.9
"2903",1.03
"2904",0.9
"2905",1.04
"2906",0.97
"2907",0.76
"2908",1.04
"2909",0.92
"2910",1.04
"2911",0.93
"2912",1.05
"2913",1.47
"2914",1.21
"2915",1.35
"2916",1.41
"2917",1.49
"2918",1.6
"2919",1.73
"2920",1.8
"2921",1.86
"2922",1.85
"2923",1.69
"2924",1.59
"2925",1.66
"2926",1.58
"2927",1.5
"2928",1.34
"2929",1.51
"2930",1.57
"2931",1.48
"2932",1.52
"2933",1.52
"2934",1.65
"2935",1.64
"2936",1.47
"2937",1.37
"2938",1.38
"2939",1.36
"2940",1.37
"2941",1.34
"2942",1.33
"2943",1.19
"2944",1.19
"2945",1.12
"2946",0.95
"2947",1.07
"2948",1.13
"2949",1.13
"2950",1.12
"2951",1.14
"2952",1.19
"2953",1.1
"2954",1.18
"2955",1.21
"2956",1.12
"2957",1.2
"2958",1.11
"2959",1.1
"2960",1.11
"2961",1.09
"2962",1.17
"2963",1.17
"2964",1.11
"2965",1.03
"2966",1.02
"2967",0.8
"2968",1.01
"2969",1.22
"2970",1.27
"2971",1.28
"2972",1.37
"2973",1.34
"2974",1.17
"2975",1.09
"2976",1.03
"2977",0.9
"2978",0.91
"2979",0.97
"2980",0.89
"2981",1.01
"2982",0.99
"2983",0.9
"2984",0.93
"2985",0.76
"2986",0.78
"2987",0.74
"2988",0.7
"2989",0.75
"2990",0.77
"2991",0.69
"2992",0.7
"2993",0.67
"2994",0.63
"2995",0.63
"2996",0.65
"2997",0.58
"2998",0.61
"2999",0.63
"3000",0.65
"3001",0.67
"3002",0.82
"3003",0.82
"3004",0.81
"3005",0.94
"3006",0.83
"3007",0.86
"3008",0.89
"3009",0.74
"3010",0.94
"3011",0.82
"3012",0.94
"3013",0.9
"3014",0.92
"3015",0.93
"3016",0.77
"3017",1.28
"3018",1.09
"3019",1.22
"3020",1.26
"3021",1.45
"3022",1.39
"3023",1.56
"3024",1.62
"3025",1.67
"3026",1.58
"3027",1.6
"3028",1.49
"3029",1.59
"3030",1.53
"3031",1.45
"3032",1.27
"3033",1.41
"3034",1.37
"3035",1.31
"3036",1.29
"3037",1.48
"3038",1.61
"3039",1.52
"3040",1.56
"3041",1.32
"3042",1.38
"3043",1.33
"3044",1.32
"3045",1.29
"3046",1.26
"3047",1.08
"3048",1.05
"3049",1.06
"3050",0.85
"3051",1.05
"3052",1.07
"3053",1.08
"3054",0.99
"3055",1.11
"3056",1.08
"3057",1.1
"3058",1.05
"3059",1.1
"3060",1.08
"3061",1.14
"3062",0.98
"3063",1.05
"3064",1.03
"3065",1.05
"3066",1.02
"3067",1.15
"3068",1.01
"3069",1.41
"3070",1.36
"3071",1.47
"3072",1.66
"3073",1.57
"3074",1.63
"3075",1.6
"3076",1.64
"3077",1.65
"3078",1.6
"3079",1.36
"3080",1.37
"3081",1.35
"3082",1.4
"3083",1.54
"3084",1.38
"3085",1.48
"3086",1.4
"3087",1.33
"3088",1.41
"3089",1.5
"3090",1.45
"3091",1.44
"3092",1.3
"3093",1.25
"3094",1.3
"3095",1.26
"3096",1.23
"3097",1.15
"3098",1.15
"3099",1.19
"3100",1.12
"3101",1.09
"3102",1.09
"3103",1.11
"3104",1.15
"3105",1.14
"3106",1.1
"3107",1.04
"3108",1.13
"3109",1.14
"3110",1.11
"3111",1.36
"3112",1.22
"3113",1.31
"3114",1.29
"3115",1.3
"3116",1.21
"3117",1.31
"3118",1.38
"3119",1.35
"3120",1.39
"3121",0.94
"3122",0.95
"3123",0.9
"3124",0.98
"3125",1.21
"3126",1.32
"3127",1.48
"3128",1.68
"3129",1.68
"3130",1.39
"3131",1.4
"3132",1.34
"3133",1.19
"3134",1.15
"3135",1.22
"3136",1.12
"3137",1.08
"3138",0.99
"3139",1.05
"3140",1.07
"3141",1.17
"3142",1.22
"3143",1.2
"3144",1.14
"3145",1.08
"3146",1.1
"3147",1.03
"3148",1.06
"3149",1.01
"3150",0.94
"3151",0.98
"3152",0.9
"3153",0.97
"3154",0.79
"3155",0.75
"3156",0.84
"3157",0.93
"3158",0.94
"3159",0.93
"3160",0.93
"3161",0.91
"3162",0.96
"3163",0.92
"3164",0.89
"3165",0.89
"3166",0.82
"3167",0.7
"3168",0.88
"3169",0.88
"3170",0.9
"3171",0.87
"3172",0.73
"3173",1.25
"3174",1.24
"3175",1.33
"3176",1.34
"3177",1.54
"3178",1.57
"3179",1.64
"3180",1.57
"3181",1.58
"3182",1.52
"3183",1.39
"3184",1.51
"3185",1.48
"3186",1.47
"3187",1.43
"3188",1.42
"3189",1.33
"3190",1.4
"3191",1.38
"3192",1.4
"3193",1.43
"3194",1.48
"3195",1.46
"3196",1.43
"3197",1.26
"3198",1.2
"3199",1.28
"3200",1.21
"3201",1.25
"3202",1.25
"3203",1.21
"3204",1.26
"3205",1.12
"3206",1.05
"3207",1.04
"3208",1.12
"3209",1.14
"3210",1.1
"3211",1.12
"3212",1.14
"3213",1.15
"3214",1.05
"3215",1.09
"3216",1.05
"3217",1.07
"3218",1
"3219",0.8
"3220",0.95
"3221",0.92
"3222",0.98
"3223",0.95
"3224",0.96
"3225",1.22
"3226",1.18
"3227",1.09
"3228",1.27
"3229",1.1
"3230",1.13
"3231",1.82
"3232",2.07
"3233",2.07
"3234",1.84
"3235",1.8
"3236",1.82
"3237",1.83
"3238",1.8
"3239",1.7
"3240",1.67
"3241",1.6
"3242",1.6
"3243",1.63
"3244",1.67
"3245",1.68
"3246",1.68
"3247",1.66
"3248",1.51
"3249",1.53
"3250",1.23
"3251",1.18
"3252",1.2
"3253",1.3
"3254",1.2
"3255",1.15
"3256",1.11
"3257",1.04
"3258",0.97
"3259",1
"3260",1.08
"3261",1.08
"3262",1.11
"3263",1.15
"3264",0.9
"3265",1.11
"3266",1
"3267",1.13
"3268",1.15
"3269",1.09
"3270",1
"3271",0.82
"3272",1.12
"3273",1.01
"3274",1.11
"3275",1.08
"3276",0.93
"3277",0.82
"3278",0.99
"3279",0.77
"3280",0.7
"3281",1.09
"3282",0.98
"3283",1.07
"3284",1.08
"3285",1.02
"3286",0.96
"3287",1.07
"3288",1.01
"3289",1.03
"3290",1.09
"3291",0.96
"3292",1.04
"3293",1.12
"3294",1.13
"3295",1.07
"3296",1.03
"3297",1.03
"3298",1.07
"3299",1.1
"3300",1.05
"3301",1.06
"3302",0.84
"3303",0.92
"3304",0.91
"3305",1.05
"3306",0.85
"3307",0.84
"3308",0.82
"3309",0.88
"3310",0.86
"3311",0.94
"3312",0.94
"3313",0.93
"3314",0.89
"3315",0.89
"3316",0.9
"3317",0.9
"3318",0.88
"3319",0.85
"3320",0.87
"3321",0.86
"3322",0.86
"3323",0.81
"3324",0.94
"3325",0.89
"3326",0.86
"3327",0.92
"3328",0.9
"3329",1.07
"3330",1.06
"3331",0.98
"3332",0.84
"3333",1.1
"3334",1.33
"3335",1.38
"3336",1.41
"3337",1.1
"3338",1.11
"3339",1.31
"3340",1.33
"3341",1.3
"3342",1.14
"3343",1.07
"3344",1.06
"3345",1.06
"3346",1.07
"3347",1.2
"3348",1.17
"3349",1.18
"3350",1.21
"3351",1.15
"3352",1.18
"3353",1.06
"3354",0.94
"3355",1.04
"3356",1.13
"3357",1.13
"3358",1.07
"3359",0.93
"3360",0.83
"3361",0.84
"3362",0.9
"3363",0.71
"3364",0.72
"3365",0.97
"3366",0.96
"3367",0.95
"3368",1.01
"3369",1.04
"3370",1.05
"3371",0.95
"3372",1.03
"3373",1.05
"3374",0.91
"3375",0.81
"3376",0.92
"3377",0.89
"3378",1.03
"3379",0.97
"3380",0.91
"3381",0.76
"3382",0.69
"3383",0.69
"3384",0.69
"3385",0.9
"3386",1
"3387",1.08
"3388",1.14
"3389",1.14
"3390",1.08
"3391",0.99
"3392",0.93
"3393",0.95
"3394",0.92
"3395",0.8
"3396",0.79
"3397",0.74
"3398",0.74
"3399",0.77
"3400",0.88
"3401",0.83
"3402",0.88
"3403",0.94
"3404",0.96
"3405",0.91
"3406",0.89
"3407",0.85
"3408",0.87
"3409",0.84
"3410",0.82
"3411",0.77
"3412",0.7
"3413",0.71
"3414",0.72
"3415",0.71
"3416",0.65
"3417",0.69
"3418",0.69
"3419",0.7
"3420",0.76
"3421",0.74
"3422",0.78
"3423",0.76
"3424",0.74
"3425",0.83
"3426",0.65
"3427",0.71
"3428",0.8
"3429",1.02
"3430",0.79
"3431",0.85
"3432",0.78
"3433",1.04
"3434",1.04
"3435",0.95
"3436",0.91
"3437",1.3
"3438",1.28
"3439",1.18
"3440",1.31
"3441",1.13
"3442",1.24
"3443",1.15
"3444",1.08
"3445",1.18
"3446",1.15
"3447",1.02
"3448",0.98
"3449",0.91
"3450",0.91
"3451",1.22
"3452",1.18
"3453",1.14
"3454",1.15
"3455",1.17
"3456",1.07
"3457",1.04
"3458",1.03
"3459",0.98
"3460",1
"3461",0.96
"3462",0.85
"3463",0.85
"3464",0.9
"3465",0.9
"3466",0.8
"3467",0.87
"3468",0.93
"3469",0.78
"3470",0.77
"3471",0.83
"3472",0.95
"3473",0.73
"3474",0.83
"3475",0.98
"3476",0.74
"3477",0.73
"3478",0.7
"3479",0.63
"3480",0.8
"3481",0.6
"3482",0.66
"3483",0.72
"3484",0.6
"3485",1.06
"3486",1.05
"3487",0.95
"3488",0.81
"3489",1.18
"3490",1.35
"3491",1.39
"3492",1.4
"3493",1.4
"3494",1.35
"3495",1.26
"3496",1.27
"3497",1.25
"3498",1.24
"3499",1.1
"3500",1.09
"3501",1.08
"3502",1.01
"3503",1.15
"3504",1.08
"3505",1.13
"3506",1.16
"3507",1.15
"3508",1.17
"3509",1.18
"3510",1.17
"3511",1.13
"3512",1
"3513",0.98
"3514",0.92
"3515",1.04
"3516",1.07
"3517",0.86
"3518",0.96
"3519",1
"3520",1
"3521",0.97
"3522",1.03
"3523",1.02
"3524",1.05
"3525",1.09
"3526",1.12
"3527",0.97
"3528",1.13
"3529",1.2
"3530",1
"3531",0.77
"3532",1.04
"3533",0.94
"3534",1.11
"3535",1.1
"3536",0.86
"3537",1.33
"3538",1.14
"3539",1.2
"3540",0.92
"3541",1.44
"3542",1.46
"3543",1.59
"3544",1.67
"3545",1.42
"3546",1.72
"3547",1.63
"3548",1.62
"3549",1.6
"3550",1.55
"3551",1.49
"3552",1.58
"3553",1.52
"3554",1.45
"3555",1.63
"3556",1.53
"3557",1.59
"3558",1.6
"3559",1.6
"3560",1.58
"3561",1.6
"3562",1.49
"3563",1.26
"3564",1.26
"3565",1.36
"3566",0.93
"3567",1.32
"3568",1.31
"3569",0.88
"3570",1.04
"3571",1.12
"3572",1.07
"3573",0.89
"3574",1.17
"3575",1.1
"3576",0.99
"3577",1.07
"3578",1.15
"3579",0.91
"3580",1.07
"3581",1.16
"3582",1.13
"3583",0.94
"3584",1.13
"3585",0.94
"3586",1.05
"3587",1.17
"3588",0.92
"3589",1.11
"3590",1.11
"3591",1.03
"3592",0.97
"3593",1.18
"3594",1.23
"3595",1.41
"3596",1.48
"3597",1.36
"3598",1.35
"3599",1.4
"3600",1.35
"3601",1.38
"3602",1.37
"3603",1.28
"3604",1.3
"3605",1.3
"3606",1.27
"3607",1.34
"3608",1.3
"3609",1.33
"3610",1.34
"3611",1.32
"3612",1.25
"3613",1.24
"3614",1.13
"3615",1.13
"3616",1.1
"3617",1.15
"3618",1.01
"3619",1.05
"3620",1
"3621",0.91
"3622",0.94
"3623",0.94
"3624",0.96
"3625",0.98
"3626",1.05
"3627",1.04
"3628",0.97
"3629",1.06
"3630",1.03
"3631",0.98
"3632",1.05
"3633",1.07
"3634",0.96
"3635",0.85
"3636",1.04
"3637",0.95
"3638",1.05
"3639",1.06
"3640",0.92
"3641",1.45
